時間,里程,南北向,小客車,小貨車,大客車,大貨車,聯結車,速度,顏色
176,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,97,green
176,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,97,green
176,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,93,green
176,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,93,green
176,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,97,green
176,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,97,green
176,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,100,green
176,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,100,green
176,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,100,green
176,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,100,green
176,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,100,green
176,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,100,green
176,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,97,green
176,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,97,green
176,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,97,green
176,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,97,green
176,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,97,green
176,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,97,green
176,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,93,green
176,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,93,green
176,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,104,green
176,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,104,green
176,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,100,green
176,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,100,green
176,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,104,green
176,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,104,green
176,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,108,green
176,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,108,green
176,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,108,green
176,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,108,green
176,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,100,green
176,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,100,green
176,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,93,green
176,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,93,green
176,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,104,green
176,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,104,green
176,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,104,green
176,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,104,green
176,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,108,green
176,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,108,green
176,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,108,green
176,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,108,green
176,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,108,green
176,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,108,green
176,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,104,green
176,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,104,green
176,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,104,green
176,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,104,green
176,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,104,green
176,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,104,green
176,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,100,green
176,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,100,green
176,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,97,green
176,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,97,green
176,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,97,green
176,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,97,green
176,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,100,green
176,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,100,green
176,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,93,green
176,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,93,green
176,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,100,green
176,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,100,green
176,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,100,green
176,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,100,green
176,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,90,green
176,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,90,green
176,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,93,green
176,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,90,green
176,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,90,green
176,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,90,green
176,3640.0,1.0,120.0,22.0,2.0,2.0,5.0,88,green
176,3640.0,2.0,107.0,20.0,0.0,2.0,1.0,88,green
176,3676.0,1.0,56.0,8.0,2.0,0.0,6.0,90,green
176,3676.0,2.0,47.0,12.0,1.0,2.0,2.0,90,green
176,3686.0,2.0,81.0,10.0,0.0,2.0,3.0,82,green
176,3696.0,1.0,82.0,12.0,2.0,1.0,6.0,86,green
176,3736.0,1.0,5.0,1.0,0.0,0.0,0.0,79,yellow
176,3736.0,2.0,2.0,0.0,0.0,0.0,0.0,79,yellow
177,5.0,1.0,33.0,3.0,0.0,0.0,0.0,86,green
177,5.0,2.0,24.0,5.0,2.0,0.0,0.0,86,green
177,17.0,1.0,32.0,3.0,0.0,0.0,0.0,90,green
177,17.0,2.0,24.0,6.0,0.0,0.0,0.0,90,green
177,29.0,1.0,38.0,3.0,0.0,1.0,0.0,90,green
177,29.0,2.0,33.0,5.0,1.0,4.0,0.0,90,green
177,61.0,1.0,55.0,8.0,0.0,1.0,3.0,90,green
177,61.0,2.0,46.0,12.0,1.0,3.0,2.0,90,green
177,99.0,1.0,62.0,9.0,2.0,2.0,1.0,79,yellow
177,99.0,2.0,55.0,18.0,0.0,3.0,0.0,79,yellow
177,147.0,1.0,56.0,10.0,4.0,0.0,1.0,82,green
177,147.0,2.0,32.0,10.0,0.0,2.0,3.0,82,green
177,153.0,1.0,80.0,13.0,2.0,0.0,2.0,75,yellow
177,153.0,2.0,55.0,15.0,1.0,3.0,4.0,75,yellow
177,163.0,2.0,37.0,6.0,0.0,0.0,0.0,90,green
177,174.0,1.0,42.0,4.0,0.0,1.0,0.0,100,green
177,182.0,2.0,52.0,9.0,1.0,2.0,2.0,64,yellow
177,200.0,1.0,45.0,11.0,0.0,0.0,0.0,90,green
177,206.0,2.0,41.0,6.0,0.0,1.0,0.0,86,green
177,208.0,1.0,55.0,16.0,0.0,0.0,0.0,90,green
177,213.0,1.0,59.0,10.0,1.0,6.0,4.0,54,orange
177,233.0,1.0,107.0,12.0,1.0,5.0,3.0,36,red
177,248.0,2.0,125.0,18.0,3.0,6.0,5.0,82,green
177,256.0,1.0,93.0,11.0,0.0,3.0,5.0,50,orange
177,264.0,2.0,105.0,14.0,1.0,1.0,4.0,90,green
177,271.0,1.0,75.0,17.0,0.0,0.0,0.0,86,green
177,293.0,1.0,97.0,5.0,5.0,4.0,3.0,90,green
177,293.0,2.0,111.0,11.0,4.0,1.0,3.0,90,green
177,305.0,2.0,77.0,10.0,1.0,0.0,0.0,86,green
177,333.0,1.0,45.0,7.0,0.0,0.0,0.0,93,green
177,334.0,2.0,34.0,8.0,0.0,0.0,0.0,90,green
177,339.0,2.0,178.0,24.0,7.0,2.0,1.0,64,yellow
177,340.0,1.0,190.0,23.0,11.0,8.0,2.0,93,green
177,376.0,1.0,127.0,13.0,5.0,4.0,1.0,28,red
177,376.0,2.0,129.0,21.0,4.0,2.0,2.0,28,red
177,413.0,1.0,88.0,9.0,2.0,2.0,1.0,79,yellow
177,413.0,2.0,101.0,13.0,8.0,1.0,1.0,79,yellow
177,447.0,1.0,95.0,20.0,2.0,1.0,0.0,79,yellow
177,447.0,2.0,86.0,16.0,0.0,0.0,0.0,79,yellow
177,467.0,1.0,143.0,20.0,10.0,9.0,7.0,79,yellow
177,467.0,2.0,109.0,23.0,6.0,4.0,0.0,79,yellow
177,492.0,1.0,102.0,21.0,9.0,6.0,6.0,86,green
177,492.0,2.0,57.0,9.0,1.0,3.0,1.0,86,green
177,511.0,1.0,151.0,29.0,8.0,8.0,3.0,97,green
177,511.0,2.0,86.0,12.0,1.0,5.0,2.0,97,green
177,532.0,1.0,109.0,14.0,4.0,4.0,2.0,90,green
177,532.0,2.0,83.0,12.0,1.0,3.0,3.0,90,green
177,557.0,1.0,116.0,15.0,5.0,7.0,3.0,86,green
177,557.0,2.0,94.0,12.0,2.0,5.0,5.0,86,green
177,578.0,2.0,76.0,7.0,2.0,5.0,6.0,54,orange
177,579.0,1.0,61.0,7.0,0.0,0.0,0.0,61,yellow
177,579.0,2.0,80.0,11.0,3.0,0.0,0.0,61,yellow
177,584.0,1.0,107.0,11.0,3.0,9.0,8.0,90,green
177,608.0,1.0,52.0,12.0,1.0,0.0,0.0,82,green
177,610.0,2.0,49.0,11.0,3.0,0.0,0.0,72,yellow
177,633.0,1.0,75.0,11.0,2.0,4.0,13.0,86,green
177,633.0,2.0,86.0,10.0,2.0,7.0,4.0,86,green
177,664.0,1.0,59.0,12.0,2.0,2.0,12.0,93,green
177,664.0,2.0,68.0,16.0,5.0,9.0,2.0,93,green
177,681.0,1.0,65.0,8.0,1.0,2.0,8.0,90,green
177,681.0,2.0,78.0,16.0,5.0,11.0,2.0,90,green
177,699.0,1.0,75.0,11.0,0.0,3.0,5.0,95,green
177,699.0,2.0,42.0,13.0,3.0,6.0,4.0,95,green
177,750.0,1.0,115.0,19.0,2.0,5.0,5.0,97,green
177,750.0,2.0,96.0,13.0,1.0,4.0,4.0,97,green
177,880.0,1.0,135.0,21.0,4.0,3.0,6.0,90,green
177,880.0,2.0,112.0,14.0,4.0,2.0,7.0,90,green
177,928.0,1.0,134.0,16.0,4.0,8.0,7.0,86,green
177,928.0,2.0,97.0,8.0,4.0,2.0,4.0,86,green
177,950.0,2.0,77.0,7.0,5.0,1.0,5.0,93,green
177,956.0,1.0,94.0,15.0,3.0,6.0,4.0,68,yellow
177,979.0,1.0,123.0,16.0,3.0,6.0,3.0,97,green
177,980.0,2.0,82.0,9.0,7.0,4.0,7.0,97,green
177,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,97,green
177,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,97,green
177,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,100,green
177,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,100,green
177,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,100,green
177,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,100,green
177,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,104,green
177,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,104,green
177,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,104,green
177,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,104,green
177,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,100,green
177,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,100,green
177,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,100,green
177,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,100,green
177,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,100,green
177,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,100,green
177,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,93,green
177,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,93,green
177,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,97,green
177,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,97,green
177,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,100,green
177,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,100,green
177,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,100,green
177,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,100,green
177,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,99,green
177,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,99,green
177,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,97,green
177,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,97,green
177,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,100,green
177,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,100,green
177,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,97,green
177,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,97,green
177,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,104,green
177,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,104,green
177,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,97,green
177,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,97,green
177,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,104,green
177,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,104,green
177,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,108,green
177,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,108,green
177,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,108,green
177,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,108,green
177,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,108,green
177,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,108,green
177,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,104,green
177,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,104,green
177,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,75,yellow
177,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,75,yellow
177,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,104,green
177,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,104,green
177,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,104,green
177,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,104,green
177,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,104,green
177,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,104,green
177,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,108,green
177,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,108,green
177,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,108,green
177,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,108,green
177,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,104,green
177,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,104,green
177,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,106,green
177,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,106,green
177,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,104,green
177,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,104,green
177,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,97,green
177,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,97,green
177,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,97,green
177,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,97,green
177,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,97,green
177,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,97,green
177,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,97,green
177,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,97,green
177,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,97,green
177,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,97,green
177,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,100,green
177,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,100,green
177,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,93,green
177,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,93,green
177,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,90,green
177,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,90,green
177,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,93,green
177,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,93,green
177,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,82,green
177,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,82,green
177,3640.0,1.0,120.0,22.0,2.0,2.0,5.0,90,green
177,3640.0,2.0,107.0,20.0,0.0,2.0,1.0,90,green
177,3676.0,1.0,56.0,8.0,2.0,0.0,6.0,86,green
177,3676.0,2.0,47.0,12.0,1.0,2.0,2.0,86,green
177,3686.0,2.0,81.0,10.0,0.0,2.0,3.0,75,yellow
177,3696.0,1.0,82.0,12.0,2.0,1.0,6.0,86,green
177,3736.0,1.0,5.0,1.0,0.0,0.0,0.0,77,yellow
177,3736.0,2.0,2.0,0.0,0.0,0.0,0.0,77,yellow
178,5.0,1.0,33.0,3.0,0.0,0.0,0.0,86,green
178,5.0,2.0,24.0,5.0,2.0,0.0,0.0,86,green
178,17.0,1.0,32.0,3.0,0.0,0.0,0.0,90,green
178,17.0,2.0,24.0,6.0,0.0,0.0,0.0,90,green
178,29.0,1.0,38.0,3.0,0.0,1.0,0.0,90,green
178,29.0,2.0,33.0,5.0,1.0,4.0,0.0,90,green
178,61.0,1.0,55.0,8.0,0.0,1.0,3.0,90,green
178,61.0,2.0,46.0,12.0,1.0,3.0,2.0,90,green
178,99.0,1.0,62.0,9.0,2.0,2.0,1.0,75,yellow
178,99.0,2.0,55.0,18.0,0.0,3.0,0.0,75,yellow
178,147.0,1.0,56.0,10.0,4.0,0.0,1.0,90,green
178,147.0,2.0,32.0,10.0,0.0,2.0,3.0,90,green
178,153.0,1.0,80.0,13.0,2.0,0.0,2.0,82,green
178,153.0,2.0,55.0,15.0,1.0,3.0,4.0,82,green
178,163.0,2.0,37.0,6.0,0.0,0.0,0.0,90,green
178,174.0,1.0,42.0,4.0,0.0,1.0,0.0,100,green
178,182.0,2.0,52.0,9.0,1.0,2.0,2.0,61,yellow
178,200.0,1.0,45.0,11.0,0.0,0.0,0.0,93,green
178,206.0,2.0,41.0,6.0,0.0,1.0,0.0,82,green
178,208.0,1.0,55.0,16.0,0.0,0.0,0.0,93,green
178,213.0,1.0,59.0,10.0,1.0,6.0,4.0,57,orange
178,233.0,1.0,107.0,12.0,1.0,5.0,3.0,32,red
178,248.0,2.0,125.0,18.0,3.0,6.0,5.0,86,green
178,256.0,1.0,93.0,11.0,0.0,3.0,5.0,57,orange
178,264.0,2.0,105.0,14.0,1.0,1.0,4.0,82,green
178,271.0,1.0,75.0,17.0,0.0,0.0,0.0,90,green
178,293.0,1.0,97.0,5.0,5.0,4.0,3.0,90,green
178,293.0,2.0,111.0,11.0,4.0,1.0,3.0,90,green
178,305.0,2.0,77.0,10.0,1.0,0.0,0.0,90,green
178,333.0,1.0,45.0,7.0,0.0,0.0,0.0,93,green
178,334.0,2.0,34.0,8.0,0.0,0.0,0.0,90,green
178,339.0,2.0,178.0,24.0,7.0,2.0,1.0,46,orange
178,340.0,1.0,190.0,23.0,11.0,8.0,2.0,97,green
178,376.0,1.0,127.0,13.0,5.0,4.0,1.0,28,red
178,376.0,2.0,129.0,21.0,4.0,2.0,2.0,28,red
178,413.0,1.0,88.0,9.0,2.0,2.0,1.0,64,yellow
178,413.0,2.0,101.0,13.0,8.0,1.0,1.0,64,yellow
178,447.0,1.0,95.0,20.0,2.0,1.0,0.0,82,green
178,447.0,2.0,86.0,16.0,0.0,0.0,0.0,82,green
178,467.0,1.0,143.0,20.0,10.0,9.0,7.0,82,green
178,467.0,2.0,109.0,23.0,6.0,4.0,0.0,82,green
178,492.0,1.0,102.0,21.0,9.0,6.0,6.0,90,green
178,492.0,2.0,57.0,9.0,1.0,3.0,1.0,90,green
178,511.0,1.0,151.0,29.0,8.0,8.0,3.0,95,green
178,511.0,2.0,86.0,12.0,1.0,5.0,2.0,95,green
178,532.0,1.0,109.0,14.0,4.0,4.0,2.0,90,green
178,532.0,2.0,83.0,12.0,1.0,3.0,3.0,90,green
178,557.0,1.0,116.0,15.0,5.0,7.0,3.0,86,green
178,557.0,2.0,94.0,12.0,2.0,5.0,5.0,86,green
178,578.0,2.0,76.0,7.0,2.0,5.0,6.0,50,orange
178,579.0,1.0,61.0,7.0,0.0,0.0,0.0,55,orange
178,579.0,2.0,80.0,11.0,3.0,0.0,0.0,55,orange
178,584.0,1.0,107.0,11.0,3.0,9.0,8.0,90,green
178,608.0,1.0,52.0,12.0,1.0,0.0,0.0,82,green
178,610.0,2.0,49.0,11.0,3.0,0.0,0.0,79,yellow
178,633.0,1.0,75.0,11.0,2.0,4.0,13.0,86,green
178,633.0,2.0,86.0,10.0,2.0,7.0,4.0,86,green
178,664.0,1.0,59.0,12.0,2.0,2.0,12.0,90,green
178,664.0,2.0,68.0,16.0,5.0,9.0,2.0,90,green
178,681.0,1.0,65.0,8.0,1.0,2.0,8.0,93,green
178,681.0,2.0,78.0,16.0,5.0,11.0,2.0,93,green
178,699.0,1.0,75.0,11.0,0.0,3.0,5.0,93,green
178,699.0,2.0,42.0,13.0,3.0,6.0,4.0,93,green
178,750.0,1.0,115.0,19.0,2.0,5.0,5.0,93,green
178,750.0,2.0,96.0,13.0,1.0,4.0,4.0,93,green
178,880.0,1.0,135.0,21.0,4.0,3.0,6.0,90,green
178,880.0,2.0,112.0,14.0,4.0,2.0,7.0,90,green
178,928.0,1.0,134.0,16.0,4.0,8.0,7.0,82,green
178,928.0,2.0,97.0,8.0,4.0,2.0,4.0,82,green
178,950.0,2.0,77.0,7.0,5.0,1.0,5.0,90,green
178,956.0,1.0,94.0,15.0,3.0,6.0,4.0,73,yellow
178,979.0,1.0,123.0,16.0,3.0,6.0,3.0,93,green
178,980.0,2.0,82.0,9.0,7.0,4.0,7.0,97,green
178,1045.0,1.0,137.0,18.0,5.0,3.0,8.0,100,green
178,1045.0,2.0,75.0,9.0,5.0,3.0,4.0,100,green
178,1123.0,1.0,110.0,26.0,1.0,4.0,3.0,100,green
178,1123.0,2.0,57.0,8.0,3.0,1.0,3.0,100,green
178,1292.0,1.0,113.0,8.0,2.0,2.0,1.0,97,green
178,1292.0,2.0,59.0,9.0,4.0,2.0,2.0,97,green
178,1389.0,1.0,101.0,13.0,2.0,2.0,7.0,104,green
178,1389.0,2.0,71.0,10.0,7.0,3.0,0.0,104,green
178,1465.0,1.0,106.0,14.0,1.0,3.0,0.0,104,green
178,1465.0,2.0,79.0,12.0,5.0,4.0,3.0,104,green
178,1572.0,1.0,80.0,16.0,0.0,2.0,5.0,100,green
178,1572.0,2.0,55.0,8.0,2.0,3.0,3.0,100,green
178,1621.0,1.0,89.0,18.0,1.0,5.0,7.0,104,green
178,1621.0,2.0,63.0,10.0,4.0,1.0,2.0,104,green
178,1664.0,1.0,100.0,14.0,5.0,2.0,7.0,100,green
178,1664.0,2.0,72.0,6.0,7.0,3.0,1.0,100,green
178,1699.0,1.0,105.0,11.0,2.0,8.0,4.0,97,green
178,1699.0,2.0,74.0,11.0,6.0,5.0,2.0,97,green
178,1774.0,1.0,92.0,18.0,5.0,6.0,6.0,97,green
178,1774.0,2.0,65.0,11.0,7.0,4.0,3.0,97,green
178,1802.0,1.0,103.0,21.0,7.0,4.0,4.0,100,green
178,1802.0,2.0,75.0,14.0,0.0,2.0,4.0,100,green
178,1839.0,1.0,101.0,14.0,3.0,6.0,5.0,100,green
178,1839.0,2.0,69.0,8.0,3.0,2.0,2.0,100,green
178,1906.0,1.0,114.0,8.0,1.0,5.0,3.0,100,green
178,1906.0,2.0,55.0,7.0,3.0,3.0,2.0,100,green
178,1960.0,1.0,158.0,26.0,5.0,10.0,8.0,100,green
178,1960.0,2.0,73.0,14.0,5.0,8.0,6.0,100,green
178,2011.0,1.0,127.0,24.0,3.0,7.0,4.0,100,green
178,2011.0,2.0,71.0,13.0,6.0,2.0,4.0,100,green
178,2089.0,1.0,106.0,26.0,3.0,7.0,8.0,97,green
178,2089.0,2.0,76.0,11.0,2.0,3.0,7.0,97,green
178,2156.0,1.0,115.0,22.0,1.0,7.0,5.0,97,green
178,2156.0,2.0,63.0,11.0,4.0,1.0,6.0,97,green
178,2249.0,1.0,102.0,18.0,2.0,5.0,5.0,108,green
178,2249.0,2.0,65.0,10.0,4.0,4.0,2.0,108,green
178,2322.0,1.0,91.0,18.0,4.0,5.0,6.0,104,green
178,2322.0,2.0,59.0,11.0,3.0,4.0,3.0,104,green
178,2394.0,1.0,90.0,13.0,4.0,10.0,7.0,104,green
178,2394.0,2.0,52.0,11.0,3.0,3.0,5.0,104,green
178,2425.0,1.0,84.0,15.0,4.0,7.0,5.0,104,green
178,2425.0,2.0,56.0,9.0,4.0,4.0,3.0,104,green
178,2472.0,1.0,78.0,12.0,5.0,4.0,4.0,104,green
178,2472.0,2.0,50.0,15.0,3.0,4.0,3.0,104,green
178,2514.0,1.0,81.0,13.0,3.0,1.0,9.0,104,green
178,2514.0,2.0,54.0,16.0,5.0,4.0,3.0,104,green
178,2603.0,1.0,65.0,9.0,3.0,7.0,13.0,64,yellow
178,2603.0,2.0,39.0,11.0,5.0,3.0,5.0,64,yellow
178,2674.0,1.0,68.0,8.0,2.0,3.0,10.0,104,green
178,2674.0,2.0,41.0,15.0,2.0,7.0,4.0,104,green
178,2714.0,1.0,56.0,10.0,4.0,4.0,9.0,104,green
178,2714.0,2.0,45.0,11.0,1.0,2.0,1.0,104,green
178,2827.0,1.0,50.0,14.0,1.0,6.0,8.0,108,green
178,2827.0,2.0,90.0,8.0,1.0,9.0,2.0,108,green
178,2866.0,1.0,49.0,7.0,2.0,8.0,13.0,108,green
178,2866.0,2.0,67.0,15.0,3.0,7.0,5.0,108,green
178,2930.0,1.0,56.0,6.0,1.0,3.0,8.0,108,green
178,2930.0,2.0,66.0,15.0,2.0,2.0,6.0,108,green
178,3019.0,1.0,48.0,13.0,1.0,6.0,5.0,104,green
178,3019.0,2.0,95.0,13.0,2.0,6.0,1.0,104,green
178,3083.0,1.0,66.0,12.0,2.0,7.0,15.0,104,green
178,3083.0,2.0,78.0,15.0,5.0,5.0,3.0,104,green
178,3126.0,1.0,70.0,14.0,3.0,7.0,30.0,100,green
178,3126.0,2.0,67.0,18.0,2.0,2.0,3.0,100,green
178,3185.0,1.0,82.0,13.0,4.0,5.0,8.0,97,green
178,3185.0,2.0,89.0,14.0,2.0,3.0,2.0,97,green
178,3227.0,1.0,68.0,10.0,1.0,5.0,5.0,97,green
178,3227.0,2.0,90.0,7.0,8.0,4.0,4.0,97,green
178,3252.0,1.0,55.0,10.0,2.0,1.0,7.0,93,green
178,3252.0,2.0,61.0,16.0,3.0,4.0,4.0,93,green
178,3286.0,1.0,77.0,13.0,0.0,2.0,7.0,97,green
178,3286.0,2.0,77.0,14.0,1.0,2.0,6.0,97,green
178,3366.0,1.0,58.0,15.0,0.0,2.0,9.0,97,green
178,3366.0,2.0,80.0,16.0,0.0,2.0,4.0,97,green
178,3398.0,1.0,60.0,11.0,1.0,4.0,11.0,93,green
178,3398.0,2.0,84.0,16.0,3.0,1.0,3.0,93,green
178,3460.0,1.0,62.0,14.0,4.0,3.0,5.0,82,green
178,3460.0,2.0,71.0,15.0,3.0,2.0,2.0,82,green
178,3535.0,1.0,71.0,14.0,0.0,0.0,13.0,93,green
178,3535.0,2.0,88.0,9.0,3.0,3.0,4.0,93,green
178,3559.0,1.0,48.0,8.0,0.0,2.0,8.0,86,green
178,3561.0,2.0,74.0,10.0,0.0,2.0,4.0,86,green
178,3590.0,1.0,83.0,20.0,0.0,2.0,3.0,90,green
178,3590.0,2.0,107.0,16.0,1.0,0.0,4.0,90,green
